case_id,audit_stratum,reviewer_label,reviewer_confidence,needs_second_review,review_date,reviewer_notes,source_notice_id,candidate_notice_id,gbm_candidate_notice_id,composite_candidate_notice_id,gbm_decision,composite_decision,buyer_name,buyer_key_type,buyer_n_sources,source_date,candidate_date,gap_months,source_cpv,category_label,duration_imputed,s_text,s_cpv,s_time,s_buyer,composite_score,gbm_score,top1_top2_margin,n_candidates_for_source,source_text,candidate_text,reason_code,rule_version,benchmark_version,failure_material_scope_mismatch,failure_administrative_version_or_rectificatif,failure_same_buyer_broad_digital_signal,failure_high_buyer_activity_ambiguity,failure_name_fallback_identity_risk,failure_high_cpv_false_security,failure_low_text_evidence,failure_small_margin_ambiguity,failure_method_disagreement_false_positive,n_failure_modes,failure_modes
AUDIT-048,composite_only,WRONG_LINK,HIGH,False,46240,"The source is 'accord-cadre - evaluation préalable, fourniture, pose, prestations de services associées et maintenance de l'ensemble des matériels né…' while the candidate is 'conception d'une maquette numérique avec son support physique (y compris mobilier) et les interfaces numériques (écrans) nécessaires à…'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.",18-103911,18-164871,,18-164871,NOT_LINKED,LINKED,Nantes Métropole,NAME_FALLBACK,182,2018-07-26,2018-11-26,4.040735873850197,32323500.0,DIGITAL_ICT,True,0.0913806658292633,0.1,1.0,0.6,0.3719832330402421,,0.0659734771971366,14,"accord-cadre - evaluation préalable, fourniture, pose, prestations de services associées et maintenance de l'ensemble des matériels nécessaires à la vidéoprotection des bâtiments publics métropolitain",conception d'une maquette numérique avec son support physique (y compris mobilier) et les interfaces numériques (écrans) nécessaires à la visualisation in situ de la métropole nantaise,COMPOSITE_ONLY,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,True,True,False,True,False,True,6,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;LOW_TEXT_EVIDENCE;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-049,composite_only,WRONG_LINK,MEDIUM,True,46240,The source is 'Refonte de l'infrastructure du système d'information de la ville de Couëron' while the candidate is 'Acquisition de licences informatiques 'Microsoft' 2020-2022 pour la ville de Couëron'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,19-101998,20-52194,,20-52194,NOT_LINKED,LINKED,Mairie de Coueron,NAME_FALLBACK,10,2019-07-04,2020-04-14,9.362680683311432,30200000.0,DIGITAL_ICT,True,0.3146359877500213,0.1,0.7809899255365746,0.6,0.3953700770966511,,0.1991933728333312,2,Refonte de l'infrastructure du système d'information de la ville de Couëron,Acquisition de licences informatiques 'Microsoft' 2020-2022 pour la ville de Couëron,COMPOSITE_ONLY,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,True,False,False,False,True,4,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;NAME_FALLBACK_IDENTITY_RISK;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-050,composite_only,WRONG_LINK,HIGH,False,46240,"The source is 'Assistance à l'administration de bases de données' while the candidate is 'Fourniture, installation et maintenance de webcams sur des sites vendéens'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.",16-148980,17-135696,,17-135696,NOT_LINKED,LINKED,Département de la Vendée,NAME_FALLBACK,28,2016-10-13,2017-09-26,11.4323258869908,72320000.0,DIGITAL_ICT,True,0.0083102067964082,0.4,0.8685939553219448,0.6,0.400057061209229,,0.1065603105496765,5,Assistance à l'administration de bases de données,"Fourniture, installation et maintenance de webcams sur des sites vendéens",COMPOSITE_ONLY,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,True,True,False,True,False,True,6,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;LOW_TEXT_EVIDENCE;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-051,gbm_borderline_score,WRONG_LINK,HIGH,False,46240,The source is 'Prestation de transcription et rédaction de procès-verbaux à partir de fichiers sons numériques pour le compte du CHU de Nantes' while the candidate is 'Tierce maintenance applicative des logiciels PRENEONAT et PEDIALOG au CHU de Nantes (2 lots)'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,25-129855,26-55163,26-55163,,LINKED,NOT_LINKED,CHU NANTES,NAME_FALLBACK,3,2025-11-24,2026-06-04,6.307490144546649,,DIGITAL_ICT,False,0.1107473958160454,0.1,0.0527814279456855,0.6,0.1419569455220372,0.2399428764432565,0.1419569455220372,1,Prestation de transcription et rédaction de procès-verbaux à partir de fichiers sons numériques pour le compte du CHU de Nantes,Tierce maintenance applicative des logiciels PRENEONAT et PEDIALOG au CHU de Nantes (2 lots),GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,True,False,True,False,True,5,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;NAME_FALLBACK_IDENTITY_RISK;LOW_TEXT_EVIDENCE;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-052,gbm_borderline_score,WRONG_LINK,HIGH,False,46240,The source is 'La présente consultation a pour objet l'acquisition par l'IUT de Lorient de l'UBS d'une fraiseuse à commande numérique.' while the candidate is 'Equipements audiovisuels dans les salles de conseils de l'UBS'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,22-87044,23-56091,23-56091,,LINKED,NOT_LINKED,UBS,NAME_FALLBACK,4,2022-06-21,2023-04-26,10.151116951379764,,DIGITAL_ICT,True,0.2065123253091115,0.1,0.3101182654402102,0.6,0.2398088802182416,0.2712771905151348,0.2398088802182416,1,La présente consultation a pour objet l'acquisition par l'IUT de Lorient de l'UBS d'une fraiseuse à commande numérique.,Equipements audiovisuels dans les salles de conseils de l'UBS,GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,True,False,False,False,True,4,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;NAME_FALLBACK_IDENTITY_RISK;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-053,gbm_borderline_score,WRONG_LINK,HIGH,False,46240,The source is 'fourniture et installation d'un système d'information enfance à Cholet' while the candidate is 'travaux de mise en accessibilité des établissements recevant du public (erp) (2016-2019) groupement de commandes-accord cadre à Cholet'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,15-146824,16-9312,16-9312,16-9312,LINKED,LINKED,Ville de Cholet,NAME_FALLBACK,7,2015-09-28,2016-03-15,5.551905387647832,,DIGITAL_ICT,True,0.0943536266694895,0.1,0.9288217257993868,0.6,0.355229200784168,0.247212157452608,0.355229200784168,1,fourniture et installation d'un système d'information enfance à Cholet,travaux de mise en accessibilité des établissements recevant du public (erp) (2016-2019) groupement de commandes-accord cadre à Cholet,GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,True,False,True,False,False,4,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;NAME_FALLBACK_IDENTITY_RISK;LOW_TEXT_EVIDENCE
AUDIT-054,gbm_borderline_score,WRONG_LINK,HIGH,False,46240,The source is 'Location maintenance d'une machine de mise sous pli et d'une solution d'impression sur enveloppes haute capacité avec son logiciel - L…' while the candidate is 'Extension du système de vidéoprotection - 85000 La Roche-sur-Yon'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,17-170763,18-82638,18-82638,18-82638,LINKED,LINKED,VILLE DE LA ROCHE SUR YON,NAME_FALLBACK,6,2017-12-04,2018-06-15,6.340341655716163,,DIGITAL_ICT,True,0.2722396072784689,0.1,0.939772229522558,0.6,0.4202269199281036,0.2441110463270699,0.4202269199281036,1,Location maintenance d'une machine de mise sous pli et d'une solution d'impression sur enveloppes haute capacité avec son logiciel - La Roche-sur-Yon,Extension du système de vidéoprotection - 85000 La Roche-sur-Yon,GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,True,False,False,False,False,3,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;NAME_FALLBACK_IDENTITY_RISK
AUDIT-055,gbm_borderline_score,WRONG_LINK,HIGH,False,46240,"The source is 'modification du dossier de réalisation de la zac de l'aéropôle sur les communes d'ancenis et de mésangerprocédure adaptée à Ancenis Ce…' while the candidate is 'acquisition, mise en oeuvre et maintenance d'un sytème de gestion intégré pour une mise en réseau des bibliohtèques de la Communauté d…'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.",15-184743,16-80474,16-80474,16-80474,LINKED,LINKED,Com Communes du Pays d'Ancenis,NAME_FALLBACK,2,2015-12-11,2016-06-15,6.14323258869908,,DIGITAL_ICT,True,0.1665403361023132,0.1,0.9780989925536576,0.6,0.392813865774224,0.239745365423414,0.392813865774224,1,modification du dossier de réalisation de la zac de l'aéropôle sur les communes d'ancenis et de mésangerprocédure adaptée à Ancenis Cedex,"acquisition, mise en oeuvre et maintenance d'un sytème de gestion intégré pour une mise en réseau des bibliohtèques de la Communauté de Communes du Pays d'Ancenis",GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,True,False,True,False,False,4,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;NAME_FALLBACK_IDENTITY_RISK;LOW_TEXT_EVIDENCE
AUDIT-056,gbm_borderline_score,WRONG_LINK,MEDIUM,True,46240,"The source is 'acquisition, installation et maintenance d'un progiciel pour la gestion comptable et financière à Le Lion D'Angers' while the candidate is 'acquisition, mise en place et maintenance d'un logiciel métier et déploiement d'un portail famille pour la communauté de communes de l…'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.",16-18733,16-183509,16-183509,,LINKED,NOT_LINKED,CCRLA,NAME_FALLBACK,3,2016-02-08,2016-12-23,10.4796320630749,,DIGITAL_ICT,True,0.2347279380277744,0.1,0.2498904949627682,0.6,0.2346274020504131,0.2571032491847189,0.2346274020504131,1,"acquisition, installation et maintenance d'un progiciel pour la gestion comptable et financière à Le Lion D'Angers","acquisition, mise en place et maintenance d'un logiciel métier et déploiement d'un portail famille pour la communauté de communes de la région du lion d'angers",GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,True,False,False,False,True,4,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;NAME_FALLBACK_IDENTITY_RISK;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-057,gbm_borderline_score,CORRECT_LINK,HIGH,False,46240,The candidate title says RELANCE and the official notice states that the first procedure was declared without further action for public-interest reasons. The technical object is the same prospect/exhibitor/floor-plan solution.,25-125277,26-3165,26-3165,26-3165,LINKED,LINKED,ANGERS LOIRE TOURISME EXPO CONGRES,RAW_SIRET,8,2025-11-13,2026-01-13,2.0039421813403417,48000000.0,DIGITAL_ICT,False,0.8467874770335315,1.0,0.3648707840560666,1.0,0.7875933129757526,0.2547846382427501,0.7875933129757526,1,"Fourniture, mise en œuvre, maintenance et expertise pour une solution de suivi des prospects, la gestion des exposants et l’administration des plans d’implantation pour les salons de DESTINATION AN...","SOLUTION DE SUIVI DES PROSPECTS, LA GESTION DES EXPOSANTS ET L’ADMINISTRATION DES PLANS D’IMPLANTATION POUR LES SALONS DE DESTINATION ANGERS (RELANCE)",GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-058,gbm_borderline_score,CORRECT_LINK,MEDIUM,True,46240,"The notices describe the same social-support management software, the same buyer group and the same five-year implementation/maintenance scope. The later initial notice is a credible reissued procedure, although BOAMP does not expose an explicit link.",19-110370,20-38676,20-38676,20-38676,LINKED,LINKED,COMMUNE DE NANTES,NAME_FALLBACK,24,2019-07-19,2020-03-15,7.884362680683311,48000000.0,DIGITAL_ICT,True,0.6170995647021217,1.0,0.6933858957512046,0.6,0.7493313215835438,0.2431214326987212,0.3814528556380065,9,"acquisition et installation d'un logiciel de gestion de l'accompagnement social, des aides et des prestations de solidarité pour la ville de nantes, son ccas, et nantes métropole.",acquisition et installation d'un logiciel de gestion de l'accompagnement social,GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-059,gbm_borderline_score,WRONG_LINK,HIGH,False,46240,The source is 'Prestations pour le déploiement d'équipements informatiques' while the candidate is 'Renouvellement du dispositif de lutrins patrimoniaux dans le centre-ville d'Angers (Maine-et-Loire)'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,18-32259,19-10579,19-10579,,LINKED,NOT_LINKED,Ville d'Angers,NAME_FALLBACK,17,2018-03-07,2019-01-21,10.512483574244415,,DIGITAL_ICT,True,0.0209101714787785,0.1,0.2553657468243538,0.6,0.1611599967236609,0.2702194186802205,0.1611599967236609,1,Prestations pour le déploiement d'équipements informatiques,Renouvellement du dispositif de lutrins patrimoniaux dans le centre-ville d'Angers (Maine-et-Loire),GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,True,False,True,False,True,5,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;NAME_FALLBACK_IDENTITY_RISK;LOW_TEXT_EVIDENCE;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-060,gbm_borderline_score,WRONG_LINK,HIGH,False,46240,"The source is a rectifying notice for a scenography assignment, while the candidate is intranet third-party application maintenance. The objects are unrelated.",19-113409,20-37796,20-37796,,LINKED,NOT_LINKED,Communauté d'agglomération du Niortais,NAME_FALLBACK,13,2019-07-19,2020-03-12,7.7858081471747695,,DIGITAL_ICT,True,0.15294155665177,0.1,0.7098116513359615,0.6,0.3209824576621098,0.2736644013650423,0.3209824576621098,1,"Mission de conception et suivi de la réalisation de la scénographie du centre d'interprétation, sur le site Port-Boinot à Niort, dénommé "" Séchoir 3.0 ""","La présente consultation a pour objet :-La réalisation de prestations de Tierce Maintenance Applicative des sites intranet de la Communauté d'Agglomération du Niortais, de la Ville de Niort et d",GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,True,False,True,False,True,3,NAME_FALLBACK_IDENTITY_RISK;LOW_TEXT_EVIDENCE;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-061,gbm_borderline_score,WRONG_LINK,HIGH,False,46240,"The source is 'fourniture de vêtements et chaussures pour les agents de la police municipale, de la police métropolitaine des transports en commun et…' while the candidate is 'mise en oeuvre d'une solution logicielle de conception assistée par ordinateur métal et bois, maintenance et prestations associées'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.",20-29934,20-143279,20-143279,,LINKED,NOT_LINKED,Ville de Nantes,NAME_FALLBACK,36,2020-02-28,2020-12-08,9.32982917214192,35811200.0,DIGITAL_ICT,True,0.0178056845964585,0.1,0.2717915024091107,0.6,0.1641798652110381,0.2803225407694824,0.1641798652110381,1,"fourniture de vêtements et chaussures pour les agents de la police municipale, de la police métropolitaine des transports en commun et du service stationnement sur voirie","mise en oeuvre d'une solution logicielle de conception assistée par ordinateur métal et bois, maintenance et prestations associées",GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,True,True,False,True,False,True,6,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;LOW_TEXT_EVIDENCE;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-062,gbm_borderline_score,WRONG_LINK,HIGH,False,46240,The source is 'Fourniture de tous matériels en lien avec l'informatique' while the candidate is 'Maitrise d'oeuvre (MOE) pour la restructuration du service informatique et la création d'une salle de prélèvement de cornée au Centre …'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,21-99109,22-2872,22-2872,,LINKED,NOT_LINKED,Centre Hospitalier de Laval (53),NAME_FALLBACK,7,2021-07-18,2022-01-06,5.650459921156373,30200000.0,DIGITAL_ICT,True,0.0266967980399462,0.1,0.6057818659658345,0.6,0.2507893458054397,0.247999903480474,0.2507893458054397,1,Fourniture de tous matériels en lien avec l'informatique,Maitrise d'oeuvre (MOE) pour la restructuration du service informatique et la création d'une salle de prélèvement de cornée au Centre Hospitalier de Laval,GBM_BORDERLINE_SCORE,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,True,False,True,False,True,5,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;NAME_FALLBACK_IDENTITY_RISK;LOW_TEXT_EVIDENCE;METHOD_DISAGREEMENT_FALSE_POSITIVE
AUDIT-063,gbm_small_margin,WRONG_LINK,HIGH,False,46240,"The source is 'Fourniture, livraison et mise en service régulier d'un outil de gestion du temps de travail pour les agents du Département de la Sarth…' while the candidate is 'Acquisition et la mise en oeuvre d'une solution de dématérialisation des marchés publics y compris prestations associées (formation, a…'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.",17-74587,18-21245,18-21245,17-157486,LINKED,LINKED,Département de la Sarthe,NAME_FALLBACK,52,2017-05-29,2018-02-14,8.5742444152431,72212450.0,DIGITAL_ICT,True,0.1393021707271005,0.8,0.5784056066579062,0.6,0.4933571614189617,0.8726010412688325,0.0044507392704189,5,"Fourniture, livraison et mise en service régulier d'un outil de gestion du temps de travail pour les agents du Département de la Sarthe y compris prestations et maintenance associées","Acquisition et la mise en oeuvre d'une solution de dématérialisation des marchés publics y compris prestations associées (formation, assistance technique, maintenance)",GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,True,True,True,True,True,False,7,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;HIGH_CPV_FALSE_SECURITY;LOW_TEXT_EVIDENCE;SMALL_MARGIN_AMBIGUITY
AUDIT-064,gbm_small_margin,INSUFFICIENT_INFORMATION,LOW,True,46240,"The later multimodal information-and-sales platform includes a mobile application and could replace or absorb the TAN app, but it is much broader than the source TMA contract and begins while the 24-month TMA term could still be active. Public evidence is insufficient to decide.",22-104764,23-48532,23-48532,23-74653,LINKED,LINKED,SEMITAN,NAME_FALLBACK,30,2022-07-29,2023-04-14,8.508541392904073,72212900.0,DIGITAL_ICT,True,0.0099458792024762,1.0,0.6933858957512046,0.6,0.5368275316586679,0.943388483249952,0.0043484427383972,4,Accord-cadre relatif à de la tierce maintenance applicative (TMA) sur l'application mobile TAN,"Conception, développement, hébergement et maintenance d'une solution numérique d'information et de vente multimodale",GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,False,False,False,False,False,False,False,False,0,
AUDIT-065,gbm_small_margin,WRONG_LINK,HIGH,False,46240,The source is a rectifying notice for extinguishers; the candidate is spare parts for MSA breathing apparatus. These are different safety-equipment needs.,19-131601,19-131092,19-131092,20-67439,LINKED,LINKED,SDIS 44,NAME_FALLBACK,27,2019-08-29,2019-08-30,0.0328515111695138,35111320.0,DIGITAL_ICT,True,0.2303667943525437,0.8,0.1677617170389838,0.6,0.4225688072831362,0.3944234758065912,0.0374901167670113,4,"Fourniture d'extincteurs, de consommables, de pièces détachées, d'accessoires et de prestations associées",Fourniture de pièces détachées pour réaliser la maintenance en régie des appareils de protection respiratoire de marque MSA,GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,False,True,True,True,False,True,False,5,MATERIAL_SCOPE_MISMATCH;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;HIGH_CPV_FALSE_SECURITY;SMALL_MARGIN_AMBIGUITY
AUDIT-066,gbm_small_margin,WRONG_LINK,MEDIUM,True,46240,"The source is 'Hébergement et infogérance de la solution de gestion de dossiers électronique de l'inventaire' while the candidate is 'Prestation d'assistance sur le système d'information décisionnel, l'open data et l'alimentation et la gestion des bases de données'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.",17-171316,18-79401,18-79401,18-150422,LINKED,LINKED,Conseil régional des Pays de la Loire,RAW_SIRET,85,2017-12-07,2018-06-10,6.077529566360052,72250000.0,DIGITAL_ICT,True,0.0302189100503142,1.0,0.2060884800700831,1.0,0.4620987385351307,0.9307320585042456,0.0121683251053774,7,Hébergement et infogérance de la solution de gestion de dossiers électronique de l'inventaire,"Prestation d'assistance sur le système d'information décisionnel, l'open data et l'alimentation et la gestion des bases de données",GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,True,False,True,True,True,False,6,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_BUYER_ACTIVITY_AMBIGUITY;HIGH_CPV_FALSE_SECURITY;LOW_TEXT_EVIDENCE;SMALL_MARGIN_AMBIGUITY
AUDIT-067,gbm_small_margin,WRONG_LINK,HIGH,False,46240,The source is 'Mise en place d'une plateforme web pour le recueil et la pré-instruction des demandes d'aide aux pratiques culturelles et sportives da…' while the candidate is 'Mise en oeuvre d'un outil de Learning management system (Lms) et prestations associées'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,22-39639,22-123803,22-123803,22-123803,LINKED,LINKED,DEPARTEMENT DE LA MAYENNE,RAW_SIRET,21,2022-03-17,2022-09-15,5.978975032851511,72212517.0,DIGITAL_ICT,True,0.0271349453601687,0.8,0.9890494962768288,1.0,0.5967596049452663,0.8752144233271258,0.0171878228463553,7,Mise en place d'une plateforme web pour le recueil et la pré-instruction des demandes d'aide aux pratiques culturelles et sportives dans le cadre de l'opération Génération Mayenne,Mise en oeuvre d'un outil de Learning management system (Lms) et prestations associées,GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,True,False,True,True,True,False,6,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_BUYER_ACTIVITY_AMBIGUITY;HIGH_CPV_FALSE_SECURITY;LOW_TEXT_EVIDENCE;SMALL_MARGIN_AMBIGUITY
AUDIT-068,gbm_small_margin,WRONG_LINK,HIGH,False,46240,"The reviewed candidate is parking-payment software, not Evidian identity-and-access management. The other algorithm's candidate is only the official rectificatif of the source and is also not a renewal.",16-57562,16-70219,16-70219,16-70307,LINKED,LINKED,Angers Loire Métropole,NAME_FALLBACK,61,2016-04-25,2016-05-17,0.7227332457293035,72267100.0,DIGITAL_ICT,True,0.1126273011757576,1.0,0.1184844502847131,0.6,0.4290406679826934,0.7449949192300906,0.025890844372781,10,Maintenance et prestations associées à la suite logicielle Evidian Identity And Acces Management à Angers,"Acquisition, maintenance et prestations associées d'une solution de paiement dématérialisé du stationnement payant sur voirie à Angers",GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,True,False,True,True,True,True,True,False,6,ADMINISTRATIVE_VERSION_OR_RECTIFICATIF;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;HIGH_CPV_FALSE_SECURITY;LOW_TEXT_EVIDENCE;SMALL_MARGIN_AMBIGUITY
AUDIT-069,gbm_small_margin,WRONG_LINK,HIGH,False,46240,The source is 'Fourniture de matériels et logiciels à la plateforme CAPLAB -Relance' while the candidate is 'Acquisition de produits pour la certification en langue TOEIC pour les étudiants et personnels de l’ENSAM'. The concrete functions/equipment are materially different; same buyer and broad digital/CPV similarity do not establish a renewal or relaunch.,25-76566,25-135765,25-135765,25-113007,LINKED,LINKED,Ecole Nationale Supérieure d'Arts et Métiers,RAW_SIRET,8,2025-07-08,2025-12-11,5.124835742444152,48190000.0,DIGITAL_ICT,False,0.018283684258141,1.0,0.8193166885676741,1.0,0.6112284616322678,0.9503875355756431,0.0013217577086166,5,Fourniture de matériels et logiciels à la plateforme CAPLAB -Relance,Acquisition de produits pour la certification en langue TOEIC pour les étudiants et personnels de l’ENSAM,GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,True,False,True,False,False,True,True,True,False,5,MATERIAL_SCOPE_MISMATCH;SAME_BUYER_BROAD_DIGITAL_SIGNAL;HIGH_CPV_FALSE_SECURITY;LOW_TEXT_EVIDENCE;SMALL_MARGIN_AMBIGUITY
AUDIT-070,gbm_small_margin,WRONG_LINK,HIGH,False,46240,"The candidate is an official RECTIFICATIF linked to the source radiopharmacy notice, not a new procurement or renewal.",15-169809,15-182957,15-182957,15-182957,LINKED,LINKED,CHU de Nantes,NAME_FALLBACK,70,2015-11-09,2015-12-04,0.8212877792378449,48814000.0,DIGITAL_ICT,True,0.9479573418528516,1.0,0.1403854577310556,0.6,0.7268814340812619,0.7665534862131983,0.0015051518303461,7,"fourniture, installation, paramétrage, intégration, déploiement et maintenance d'une solution de gestion informatisée des radiopharmacies de médecine nucléaire du chu de Nantes","fourniture, installation, paramétrage, intégration, déploiement et maintenance d'une solution de gestion informatisée des radiopharmacies de médecine nucléaire du chu de nantes à Nantes (rectificatif)",GBM_SMALL_MARGIN,primary_gbm@0.230964__baseline_composite@0.343167,real_boamp_layer1,False,True,False,True,True,True,False,True,False,5,ADMINISTRATIVE_VERSION_OR_RECTIFICATIF;HIGH_BUYER_ACTIVITY_AMBIGUITY;NAME_FALLBACK_IDENTITY_RISK;HIGH_CPV_FALSE_SECURITY;SMALL_MARGIN_AMBIGUITY
